DATAFLOW,LAST UPDATE,freq,indic_ur,cities,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,AT,2013,8451860,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,AT,2014,8507786,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,AT001C,2013,1741246,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,AT001C,2014,1766746,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,AT002C,2013,265778,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,AT002C,2014,269997,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,AT003C,2013,191501,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,AT003C,2014,193814,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,AT004C,2013,145871,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,AT004C,2014,146631,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,AT005C,2013,122458,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,AT005C,2014,124579,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,AT006C,2013,95450,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,AT006C,2014,96640,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE,2013,11161642,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE,2014,11203992,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE,2015,11258434,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE,2016,11307192,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE,2017,11351727,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE,2018,11398589,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE,2019,11455519,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE,2020,11522440,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE,2021,11554767,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE001C,2013,1174624,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE001C,2014,1183841,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE001C,2015,1196831,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE001C,2016,1201129,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE001C,2017,1199095,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE001C,2018,1205492,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE001C,2019,1215289,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE001C,2020,1223364,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE001C,2021,1226329,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE002C,2013,512230,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE002C,2014,513915,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE002C,2015,515593,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE002C,2016,517731,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE002C,2017,520859,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE002C,2018,523591,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE002C,2019,526439,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE002C,2020,530014,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE002C,2021,530627,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE003C,2013,249754,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE003C,2014,251984,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE003C,2015,253914,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE003C,2016,257226,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE003C,2017,259462,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE003C,2018,260329,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE003C,2019,262205,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE003C,2020,263687,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE003C,2021,264019,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE004C,2013,204826,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE004C,2014,203640,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE004C,2015,203228,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE004C,2016,202602,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE004C,2017,201884,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE004C,2018,202341,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE004C,2019,202637,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE004C,2020,203314,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE004C,2021,238412,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE005C,2013,382009,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE005C,2014,382637,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE005C,2015,382852,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE005C,2016,382488,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE005C,2017,383725,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE005C,2018,383710,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE005C,2019,383482,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE005C,2020,383700,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE005C,2021,405980,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE006C,2013,118145,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE006C,2014,117886,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE006C,2015,118335,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE006C,2016,118219,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE006C,2017,118393,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE006C,2018,118526,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE006C,2019,118569,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE006C,2020,118916,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE006C,2021,118802,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE007C,2013,111224,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE007C,2014,111348,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE007C,2015,111312,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE007C,2016,110738,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE007C,2017,111111,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE007C,2018,111334,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE007C,2019,111239,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE007C,2020,112125,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE007C,2021,112373,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE008C,2013,98119,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE008C,2014,98591,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE008C,2015,98531,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE008C,2016,99365,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE008C,2017,99640,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE008C,2018,100524,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE008C,2019,101132,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE008C,2020,101625,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE008C,2021,100772,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE009C,2013,94316,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE009C,2014,95357,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE009C,2015,95469,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE009C,2016,95046,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE009C,2017,95332,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE009C,2018,95369,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE009C,2019,95679,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE009C,2020,95922,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE009C,2021,157333,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE010C,2013,75687,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE010C,2014,75604,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE010C,2015,75577,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE010C,2016,75639,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE010C,2017,75849,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE010C,2018,76342,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE010C,2019,76814,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE010C,2020,77136,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE010C,2021,77303,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE011C,2013,70458,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE011C,2014,70681,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE011C,2015,70813,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE011C,2016,70782,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE011C,2017,71204,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE011C,2018,71451,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE011C,2019,71551,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE011C,2020,71732,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE011C,2021,71861,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE012C,2021,87210,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE013C,2021,59681,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE014C,2021,104550,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BE015C,2021,70490,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG,2013,7284552,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG,2014,7245677,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG,2015,7202198,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG,2016,7153784,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG,2017,7101859,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG,2018,7050034,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG,2019,7000039,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG,2020,6951482,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG001C,2013,1213542,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG001C,2014,1221292,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG001C,2015,1228282,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG001C,2016,1231981,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG001C,2017,1236047,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG001C,2018,1238438,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG001C,2019,1241675,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG001C,2020,1242568,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG002C,2013,339129,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG002C,2014,341041,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG002C,2015,341567,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG002C,2016,341625,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG002C,2017,343424,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG002C,2018,345213,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG002C,2019,346893,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG002C,2020,347851,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG003C,2013,334744,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG003C,2014,335819,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG003C,2015,335949,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG003C,2016,334466,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG003C,2017,335177,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG003C,2018,335854,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG003C,2019,336505,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG003C,2020,336216,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG004C,2013,199083,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG004C,2014,199364,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG004C,2015,198725,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG004C,2016,203017,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG004C,2017,202766,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG004C,2018,202694,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG004C,2019,202434,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG004C,2020,201779,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG005C,2013,104416,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG005C,2014,103122,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG005C,2015,101978,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG005C,2016,99628,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG005C,2017,98467,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG005C,2018,97557,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG005C,2019,96610,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG005C,2020,95086,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG006C,2013,148350,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG006C,2014,147817,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG006C,2015,147055,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG006C,2016,145765,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG006C,2017,144936,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG006C,2018,144125,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG006C,2019,142902,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG006C,2020,141231,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG007C,2013,46877,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG007C,2014,46068,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG007C,2015,45327,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG007C,2016,43595,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG007C,2017,42801,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG007C,2018,42195,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG007C,2019,41583,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG007C,2020,40620,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG008C,2013,137881,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG008C,2014,137834,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG008C,2015,137729,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG008C,2016,136807,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG008C,2017,136781,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG008C,2018,136307,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG008C,2019,135715,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG008C,2020,134726,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG009C,2013,90404,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG009C,2014,89723,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG009C,2015,89065,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG009C,2016,87895,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG009C,2017,87322,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG009C,2018,87063,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG009C,2019,86275,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG009C,2020,84985,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG010C,2013,89627,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG010C,2014,88807,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG010C,2015,87817,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG010C,2016,86292,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG010C,2017,85402,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG010C,2018,84502,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG010C,2019,83584,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG010C,2020,82240,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG011C,2013,80143,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG011C,2014,79710,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG011C,2015,78884,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG011C,2016,77709,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG011C,2017,76967,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG011C,2018,75837,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG011C,2019,75500,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG011C,2020,75442,
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG012C,2013,78371,e
ESTAT:URB_CPOP1$DEFAULTVIEW(1.0),22/02/23 23:00:00,A,DE1001V,BG012C,2014,77382,e
